TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,is_large_transaction,log_transaction_amount,transaction_hour,transaction_day_of_week,odd_hour_transaction,user_transaction_count,user_avg_transaction_amount,deviation_from_user_avg,user_primary_location,is_unusual_location
TX002067,AC00310,258.7,2023-02-22 17:12:00,Debit,Charlotte,D000285,161.71.2.223,M035,ATM,27,Student,123,1,1358.37,04/11/2024 08:06,0,5.5595271186687025,17,2,0,6,475.9983333333333,-217.2983333333333,Atlanta,1
TX002068,AC00179,994.63,2023-06-21 16:00:00,Debit,Austin,D000345,147.119.62.178,M030,Online,61,Doctor,158,1,13538.14,04/11/2024 08:09,1,6.903375702622826,16,2,0,5,397.742,596.8879999999999,Austin,0
TX002069,AC00363,11.46,2023-01-31 17:14:00,Credit,Austin,D000232,179.43.245.131,M027,Branch,75,Retired,64,1,7258.33,04/11/2024 08:08,0,2.522523513359307,17,1,0,11,303.6690909090909,-292.20909090909095,Memphis,1
TX002070,AC00080,63.76,2023-06-27 17:44:00,Debit,San Antonio,D000211,134.222.122.238,M002,ATM,69,Retired,100,1,4980.26,04/11/2024 08:10,0,4.170688128809434,17,1,0,6,373.06166666666667,-309.3016666666667,Boston,1
TX002071,AC00158,446.83,2023-06-26 18:51:00,Credit,Miami,D000378,77.92.193.22,M051,Branch,55,Retired,143,1,1623.5,04/11/2024 08:09,0,6.10441369611448,18,0,0,7,336.3742857142857,110.4557142857143,Fresno,1
TX002072,AC00033,63.54,2023-05-22 18:23:00,Debit,Dallas,D000195,51.250.122.123,M045,ATM,26,Engineer,136,1,4401.78,04/11/2024 08:07,0,4.167285186623816,18,0,0,6,150.165,-86.625,Columbus,1
TX002073,AC00492,81.11,2023-10-16 18:07:00,Debit,Charlotte,D000402,51.250.46.149,M044,Online,48,Engineer,110,1,2051.37,04/11/2024 08:07,0,4.4080598117206975,18,0,0,5,157.848,-76.73800000000001,Charlotte,0
TX002075,AC00058,170.96,2023-12-28 16:46:00,Debit,Washington,D000644,96.24.89.146,M083,Branch,64,Doctor,69,1,13374.89,04/11/2024 08:06,0,5.147261891628081,16,3,0,7,245.6542857142857,-74.69428571428568,Albuquerque,1
TX002076,AC00427,48.51,2023-01-09 17:22:00,Debit,Austin,D000443,81.67.222.238,M009,Branch,22,Student,69,1,3363.23,04/11/2024 08:10,0,3.9021746693733315,17,0,0,9,266.39444444444445,-217.88444444444445,Boston,1
TX002077,AC00236,325.03,2023-01-11 17:04:00,Debit,Jacksonville,D000289,111.226.226.202,M098,Branch,60,Doctor,106,1,13521.76,04/11/2024 08:10,0,5.786989401672587,17,2,0,6,345.3999999999999,-20.369999999999948,Boston,1
TX002078,AC00144,125.83,2023-05-29 17:14:00,Debit,Los Angeles,D000608,113.137.153.101,M001,ATM,57,Retired,138,1,6109.86,04/11/2024 08:11,0,4.842847607079338,17,0,0,7,259.00857142857143,-133.17857142857144,Atlanta,1
TX002079,AC00256,506.83,2023-04-24 17:27:00,Debit,Indianapolis,D000410,116.43.88.219,M064,Branch,37,Engineer,45,1,9975.79,04/11/2024 08:07,0,6.230146745902833,17,0,0,3,419.46333333333337,87.36666666666662,Indianapolis,0
TX002080,AC00054,738.94,2023-10-09 18:54:00,Debit,Philadelphia,D000165,44.67.137.125,M085,Branch,41,Doctor,173,1,13856.18,04/11/2024 08:08,0,6.606569101829886,18,0,0,8,203.615,535.325,Philadelphia,0
TX002081,AC00492,180.36,2023-05-30 16:12:00,Credit,Oklahoma City,D000451,184.185.209.72,M021,Online,33,Engineer,55,1,9905.23,04/11/2024 08:06,0,5.200484006199273,16,1,0,5,157.848,22.512,Charlotte,1
TX002082,AC00498,225.1,2023-12-11 17:28:00,Debit,Boston,D000047,217.82.46.37,M082,ATM,28,Student,35,1,1547.71,04/11/2024 08:07,0,5.420977379283924,17,0,0,8,381.3775,-156.2775,Atlanta,1
TX002083,AC00005,359.51,2023-11-30 18:08:00,Debit,Charlotte,D000144,32.169.88.41,M010,Online,79,Retired,157,1,7153.72,04/11/2024 08:12,0,5.887519695591318,18,3,0,9,347.97444444444443,11.535555555555561,Charlotte,0
TX002084,AC00204,720.46,2023-12-07 16:10:00,Debit,Tucson,D000280,19.20.13.234,M068,Branch,54,Retired,44,1,3101.54,04/11/2024 08:08,0,6.581276936621629,16,3,0,7,379.82142857142856,340.6385714285715,Dallas,1
TX002085,AC00428,1116.57,2023-02-23 16:54:00,Debit,Tucson,D000204,135.73.131.111,M005,ATM,56,Retired,104,1,1393.14,04/11/2024 08:07,1,7.0189119643469615,16,3,0,3,575.98,540.5899999999999,Miami,1
TX002086,AC00019,291.46,2023-02-08 16:29:00,Debit,Miami,D000665,149.84.108.18,M046,ATM,57,Retired,135,1,7142.53,04/11/2024 08:10,0,5.678327905183733,16,2,0,4,237.0475,54.412499999999966,Louisville,1
TX002088,AC00449,98.24,2023-04-10 17:58:00,Debit,Mesa,D000005,193.190.29.63,M031,Online,28,Student,148,1,580.66,04/11/2024 08:08,0,4.5975411588236,17,0,0,5,159.296,-61.056,El Paso,1
TX002089,AC00213,100.48,2023-02-17 16:53:00,Credit,Milwaukee,D000139,136.172.149.77,M100,Branch,18,Student,104,1,6149.81,04/11/2024 08:12,0,4.6198617347310815,16,4,0,6,262.7866666666667,-162.30666666666667,Atlanta,1
TX002090,AC00076,45.9,2023-07-04 18:55:00,Debit,Columbus,D000565,221.169.49.152,M002,Branch,56,Engineer,264,1,5698.25,04/11/2024 08:07,0,3.8480176754522337,18,1,0,7,237.14857142857144,-191.24857142857144,Baltimore,1
TX002091,AC00442,258.21,2023-11-27 17:19:00,Debit,San Antonio,D000530,68.254.244.208,M014,Online,39,Doctor,225,1,9562.41,04/11/2024 08:10,0,5.5576385439808345,17,0,0,9,186.5911111111111,71.61888888888888,Houston,1
TX002092,AC00228,1079.11,2023-05-05 16:42:00,Debit,Las Vegas,D000203,209.214.250.164,M042,Online,53,Engineer,211,1,2038.31,04/11/2024 08:07,1,6.98481816678357,16,4,0,6,342.93,736.1799999999998,Las Vegas,0
TX002093,AC00081,287.51,2023-05-22 16:57:00,Debit,El Paso,D000698,189.20.224.220,M016,Online,22,Student,255,1,187.65,04/11/2024 08:08,0,5.6647297473925,16,0,0,3,202.45666666666668,85.05333333333331,Baltimore,1
TX002094,AC00072,501.3,2023-05-22 18:27:00,Credit,San Antonio,D000428,197.187.216.106,M020,Online,26,Engineer,146,1,8520.08,04/11/2024 08:08,0,6.219197550755999,18,0,0,4,322.255,179.04500000000002,Boston,1
TX002095,AC00261,26.1,2023-02-17 16:21:00,Debit,Mesa,D000353,77.92.193.22,M001,ATM,27,Student,32,1,1435.72,04/11/2024 08:07,0,3.299533727885655,16,4,0,7,148.45857142857145,-122.35857142857145,Houston,1
TX002096,AC00082,436.77,2023-09-28 16:14:00,Debit,Jacksonville,D000281,48.31.196.24,M075,ATM,20,Student,176,1,825.69,04/11/2024 08:09,0,6.081693658300472,16,3,0,3,240.69333333333336,196.07666666666663,Jacksonville,0
TX002097,AC00334,292.38,2023-05-15 16:49:00,Debit,Baltimore,D000687,3.11.254.2,M001,ATM,68,Doctor,224,1,5803.89,04/11/2024 08:09,0,5.681468697059617,16,0,0,3,283.00333333333333,9.376666666666665,Baltimore,0
TX002098,AC00251,1026.46,2023-06-21 16:40:00,Debit,Philadelphia,D000292,131.41.45.13,M009,Branch,53,Retired,165,1,3134.47,04/11/2024 08:07,1,6.93484501617223,16,2,0,4,692.71,333.75,Philadelphia,0
TX002099,AC00481,25.29,2023-07-27 18:34:00,Debit,Miami,D000111,41.82.55.163,M005,Online,50,Engineer,125,1,5374.69,04/11/2024 08:06,0,3.26918863874179,18,3,0,4,151.985,-126.69500000000002,San Francisco,1
TX002100,AC00239,123.35,2023-08-11 17:00:00,Credit,Baltimore,D000170,172.111.76.65,M070,Online,31,Doctor,10,1,6852.16,04/11/2024 08:09,0,4.823100170249414,17,4,0,5,207.22799999999998,-83.87799999999999,Baltimore,0
TX002101,AC00394,139.52,2023-09-22 18:02:00,Debit,Portland,D000504,216.79.134.201,M025,Branch,23,Student,31,1,1570.22,04/11/2024 08:08,0,4.945349827397626,18,4,0,7,240.10999999999999,-100.58999999999997,Colorado Springs,1
TX002102,AC00374,51.2,2023-03-13 18:45:00,Debit,Tucson,D000105,21.97.154.92,M066,Online,18,Student,83,1,730.6,04/11/2024 08:06,0,3.955082494888593,18,0,0,6,222.90833333333333,-171.70833333333331,Mesa,1
TX002104,AC00281,161.38,2023-11-09 16:06:00,Credit,Colorado Springs,D000690,71.93.189.160,M019,Online,24,Student,101,1,3900.34,04/11/2024 08:10,0,5.089939267434301,16,3,0,4,288.0275,-126.64749999999998,Colorado Springs,0
TX002105,AC00140,2.51,2023-04-17 16:04:00,Debit,Baltimore,D000539,46.150.175.171,M099,Online,63,Retired,32,1,4891.56,04/11/2024 08:11,0,1.2556160374777745,16,0,0,7,150.40285714285713,-147.89285714285714,Baltimore,0
TX002106,AC00058,22.62,2023-05-10 16:35:00,Debit,Virginia Beach,D000032,197.187.216.106,M075,ATM,64,Doctor,102,1,7682.0,04/11/2024 08:11,0,3.1620938107692163,16,2,0,7,245.6542857142857,-223.0342857142857,Albuquerque,1
TX002107,AC00066,126.83,2023-02-20 16:40:00,Debit,Austin,D000593,21.122.39.207,M007,Branch,57,Retired,39,1,6100.98,04/11/2024 08:10,0,4.8507012561799305,16,0,0,4,215.76749999999998,-88.93749999999999,Atlanta,1
TX002108,AC00190,46.6,2023-08-30 17:54:00,Debit,Detroit,D000029,147.227.81.224,M060,Online,55,Doctor,68,1,1562.9,04/11/2024 08:06,0,3.8628327612373745,17,2,0,5,220.82799999999997,-174.22799999999998,Baltimore,1
TX002109,AC00452,243.8,2023-01-03 16:42:00,Debit,San Francisco,D000550,64.15.0.66,M016,Branch,57,Doctor,48,1,13732.81,04/11/2024 08:10,0,5.500441550638171,16,1,0,7,195.96,47.84,Fresno,1
TX002110,AC00099,231.51,2023-08-28 17:22:00,Credit,Oklahoma City,D000380,205.69.66.135,M008,Branch,60,Retired,96,1,5790.7,04/11/2024 08:12,0,5.448933234855163,17,0,0,4,627.745,-396.235,Jacksonville,1
TX002111,AC00126,175.05,2023-01-02 17:05:00,Debit,San Francisco,D000299,24.129.74.189,M068,Online,39,Engineer,34,1,1447.35,04/11/2024 08:08,0,5.170768045601061,17,0,0,7,217.12285714285713,-42.07285714285712,Atlanta,1
TX002112,AC00021,762.74,2023-05-02 17:24:00,Debit,Los Angeles,D000196,8.136.178.116,M053,ATM,64,Doctor,244,1,207.1,04/11/2024 08:06,0,6.638227417110398,17,1,0,8,532.9175,229.8225,Boston,1
TX002113,AC00353,34.03,2023-05-22 17:09:00,Debit,Los Angeles,D000133,141.241.241.128,M016,Branch,57,Engineer,38,1,3077.2,04/11/2024 08:09,0,3.5562048372093953,17,0,0,4,64.1875,-30.1575,Atlanta,1
TX002114,AC00482,15.95,2023-03-14 17:10:00,Debit,Raleigh,D000669,190.92.63.219,M048,Branch,25,Student,52,1,1983.0,04/11/2024 08:11,0,2.830267833826459,17,1,0,6,265.6716666666667,-249.7216666666667,Colorado Springs,1
TX002115,AC00427,926.53,2023-11-24 17:24:00,Debit,Milwaukee,D000294,147.125.143.41,M064,ATM,57,Engineer,107,1,3120.1,04/11/2024 08:06,1,6.832525138971978,17,4,0,9,266.39444444444445,660.1355555555556,Boston,1
TX002116,AC00430,101.51,2023-03-23 16:17:00,Credit,Tucson,D000055,28.149.72.129,M042,Online,46,Engineer,199,1,3052.47,04/11/2024 08:11,0,4.62996035479531,16,3,0,6,127.90166666666666,-26.39166666666665,San Jose,1
TX002117,AC00043,309.42,2023-10-18 16:51:00,Debit,Fresno,D000395,214.32.109.197,M089,Branch,27,Engineer,42,1,8564.46,04/11/2024 08:10,0,5.737926219223039,16,2,0,4,503.6875,-194.26749999999998,Fresno,0
TX002118,AC00186,257.6,2023-12-18 16:30:00,Credit,Fort Worth,D000576,40.244.94.218,M004,Online,59,Retired,293,1,7950.74,04/11/2024 08:09,0,5.555282466337757,16,0,0,2,228.41500000000002,29.185000000000002,Fort Worth,0
TX002119,AC00248,746.78,2023-11-27 16:29:00,Credit,Mesa,D000243,112.66.191.48,M001,Branch,21,Student,64,1,1699.81,04/11/2024 08:07,0,6.617108817066341,16,0,0,7,311.50999999999993,435.27000000000004,Austin,1
TX002120,AC00069,82.01,2023-12-25 17:27:00,Credit,Sacramento,D000447,210.98.198.143,M097,Branch,23,Student,156,1,287.46,04/11/2024 08:07,0,4.418961082466945,17,0,0,7,231.08285714285714,-149.07285714285712,Dallas,1
TX002121,AC00002,476.99,2023-01-10 16:00:00,Debit,San Diego,D000594,113.137.153.101,M022,Online,23,Student,187,1,1154.48,04/11/2024 08:10,0,6.1695898117705275,16,1,0,7,293.7442857142857,183.2457142857143,Charlotte,1
TX002122,AC00090,320.11,2023-08-31 16:26:00,Debit,El Paso,D000614,85.240.254.83,M025,Branch,23,Student,130,1,4076.48,04/11/2024 08:07,0,5.77178374355666,16,3,0,9,286.66333333333336,33.44666666666666,Austin,1
TX002123,AC00210,333.39,2023-09-11 16:36:00,Debit,Philadelphia,D000244,10.144.131.89,M015,ATM,68,Doctor,35,1,10628.59,04/11/2024 08:08,0,5.812307976457184,16,0,0,4,260.7875,72.60249999999996,Dallas,1
TX002124,AC00014,10.3,2023-12-07 16:59:00,Debit,Fresno,D000494,150.231.20.169,M022,ATM,47,Engineer,197,1,7801.32,04/11/2024 08:10,0,2.424802725718295,16,3,0,9,348.25333333333333,-337.9533333333333,Atlanta,1
TX002126,AC00021,416.55,2023-05-05 17:31:00,Debit,Oklahoma City,D000430,188.205.152.176,M038,Online,33,Engineer,73,1,922.96,04/11/2024 08:07,0,6.034404297599238,17,4,0,8,532.9175,-116.3675,Boston,1
TX002127,AC00242,84.91,2023-10-16 18:38:00,Debit,Raleigh,D000667,141.201.46.191,M034,Online,18,Student,68,1,1671.86,04/11/2024 08:06,0,4.453300236649965,18,0,0,9,145.5211111111111,-60.611111111111114,Albuquerque,1
TX002128,AC00413,98.95,2023-12-29 17:37:00,Debit,Mesa,D000432,112.196.12.19,M084,Branch,75,Retired,73,1,5670.82,04/11/2024 08:07,0,4.604670060946409,17,4,0,4,360.2775,-261.3275,Dallas,1
TX002129,AC00082,18.14,2023-02-17 18:46:00,Credit,Milwaukee,D000579,99.205.173.118,M097,ATM,58,Retired,48,1,6020.85,04/11/2024 08:11,0,2.9517803860248084,18,4,0,3,240.69333333333336,-222.55333333333334,Jacksonville,1
TX002130,AC00304,1154.79,2023-08-02 17:52:00,Debit,Columbus,D000585,97.4.209.133,M006,ATM,51,Doctor,108,1,6180.3,04/11/2024 08:11,1,7.052539371830329,17,2,0,11,331.9818181818182,822.8081818181818,Fort Worth,1
TX002131,AC00098,215.13,2023-01-05 16:02:00,Debit,Charlotte,D000606,161.168.126.136,M016,Online,46,Engineer,114,1,3956.69,04/11/2024 08:08,0,5.375880078495827,16,3,0,3,232.88,-17.75,Charlotte,0
TX002132,AC00372,218.57,2023-10-16 16:30:00,Credit,Memphis,D000095,110.64.1.201,M004,Branch,62,Doctor,102,1,13869.86,04/11/2024 08:08,0,5.391671088281245,16,0,0,3,680.61,-462.04,Houston,1
TX002133,AC00274,341.88,2023-06-14 16:34:00,Debit,Austin,D000321,3.11.254.2,M053,ATM,43,Engineer,89,1,4159.52,04/11/2024 08:11,0,5.837380531725267,16,2,0,5,266.072,75.80799999999999,Albuquerque,1
TX002134,AC00080,691.92,2023-07-10 16:37:00,Debit,Boston,D000187,163.58.140.206,M010,Online,19,Student,61,1,1084.65,04/11/2024 08:12,0,6.54091455241074,16,0,0,6,373.06166666666667,318.8583333333333,Boston,0
TX002135,AC00064,50.43,2023-07-10 16:06:00,Debit,San Jose,D000043,161.195.172.148,M057,Branch,32,Doctor,51,1,9794.26,04/11/2024 08:09,0,3.940221659786825,16,0,0,4,352.7625,-302.3325,Kansas City,1
TX002136,AC00241,440.43,2023-09-21 17:41:00,Debit,Colorado Springs,D000614,111.226.226.202,M015,Branch,78,Retired,23,1,5123.24,04/11/2024 08:07,0,6.0900194570771955,17,3,0,8,203.75625000000002,236.67374999999998,Boston,1
TX002137,AC00055,299.03,2023-01-19 17:27:00,Debit,Columbus,D000383,193.221.15.59,M018,Branch,39,Engineer,52,1,1381.28,04/11/2024 08:10,0,5.703882469656534,17,3,0,5,188.22199999999998,110.80799999999999,Columbus,0
TX002138,AC00215,1.98,2023-12-25 17:41:00,Debit,Seattle,D000690,45.241.13.208,M074,ATM,66,Doctor,170,1,11619.1,04/11/2024 08:10,0,1.091923300517313,17,0,0,5,192.374,-190.394,Boston,1
TX002139,AC00037,173.45,2023-12-25 16:25:00,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,31,Engineer,161,1,9077.62,04/11/2024 08:07,0,5.161638167632783,16,0,0,2,126.625,46.82499999999999,Fort Worth,1
TX002140,AC00325,438.76,2023-02-13 16:48:00,Debit,San Antonio,D000074,182.84.41.229,M072,Branch,22,Student,73,1,1824.19,04/11/2024 08:11,0,6.086229123552405,16,0,0,4,313.6625,125.09749999999997,Philadelphia,1
TX002141,AC00394,519.62,2023-11-23 17:42:00,Credit,Washington,D000046,51.250.46.149,M026,Online,71,Retired,40,1,4159.33,04/11/2024 08:06,0,6.255020409033453,17,3,0,7,240.10999999999999,279.51,Colorado Springs,1
TX002142,AC00164,738.68,2023-03-07 16:36:00,Debit,Chicago,D000369,197.23.128.119,M096,Online,50,Doctor,124,1,14352.33,04/11/2024 08:11,0,6.606217660239915,16,1,0,6,506.56333333333333,232.11666666666662,Chicago,0
TX002143,AC00096,151.14,2023-06-01 16:18:00,Debit,Memphis,D000142,143.212.47.226,M004,Online,64,Retired,38,1,2156.54,04/11/2024 08:11,0,5.024801149569155,16,3,0,3,294.09999999999997,-142.95999999999998,Memphis,0
TX002144,AC00402,75.77,2023-08-07 17:48:00,Debit,Charlotte,D000172,218.83.2.94,M090,Branch,51,Engineer,148,1,8361.7,04/11/2024 08:09,0,4.3408139388398075,17,0,0,4,328.71,-252.94,Charlotte,0
TX002145,AC00077,444.52,2023-04-04 16:11:00,Debit,Louisville,D000540,214.67.148.245,M026,Online,27,Engineer,17,1,5424.6,04/11/2024 08:06,0,6.099242139281413,16,1,0,6,292.72,151.79999999999995,Indianapolis,1
TX002146,AC00116,5.29,2023-03-08 18:51:00,Debit,Indianapolis,D000479,23.92.205.75,M062,Online,52,Doctor,276,1,11263.89,04/11/2024 08:09,0,1.8389610707123492,18,2,0,6,196.705,-191.41500000000002,Fort Worth,1
TX002147,AC00145,97.63,2023-05-15 16:05:00,Credit,Milwaukee,D000236,101.90.40.193,M023,Online,48,Doctor,127,1,12467.31,04/11/2024 08:11,0,4.591375474965902,16,0,0,4,301.9825,-204.35250000000002,Chicago,1
TX002148,AC00457,256.95,2023-05-04 16:37:00,Debit,San Diego,D000672,49.172.82.247,M047,Branch,26,Engineer,71,1,2531.24,04/11/2024 08:08,0,5.5527657676906585,16,3,0,3,261.5933333333333,-4.643333333333317,Chicago,1
TX002149,AC00021,734.86,2023-12-08 16:36:00,Credit,Boston,D000198,134.140.85.231,M075,Branch,48,Engineer,290,1,6242.03,04/11/2024 08:08,0,6.601039883243949,16,4,0,8,532.9175,201.9425,Boston,0
TX002151,AC00284,84.28,2023-06-12 17:09:00,Debit,Memphis,D000413,66.23.166.248,M087,Branch,39,Doctor,142,1,13586.06,04/11/2024 08:07,0,4.445939960417534,17,0,0,8,441.66875,-357.38874999999996,Oklahoma City,1
TX002152,AC00012,927.45,2023-08-07 18:52:00,Debit,Austin,D000210,176.96.83.253,M027,ATM,24,Student,95,1,1161.84,04/11/2024 08:07,1,6.833516529046604,18,0,0,6,344.63000000000005,582.8199999999999,Austin,0
TX002153,AC00065,202.49,2023-12-28 16:30:00,Credit,Virginia Beach,D000171,93.52.44.101,M050,ATM,48,Engineer,69,1,7447.1,04/11/2024 08:08,0,5.315616863626098,16,3,0,5,220.03400000000002,-17.54400000000001,Austin,1
TX002154,AC00439,154.99,2023-08-28 17:07:00,Debit,Mesa,D000582,82.51.236.134,M025,Branch,25,Student,53,1,1419.31,04/11/2024 08:08,0,5.049791902630777,17,0,0,8,472.85,-317.86,Washington,1
TX002155,AC00157,481.53,2023-09-12 17:21:00,Debit,Atlanta,D000142,221.169.49.152,M087,Branch,58,Retired,277,1,6142.54,04/11/2024 08:11,0,6.179043095011986,17,1,0,5,249.81800000000004,231.71199999999993,Atlanta,0
TX002156,AC00013,172.92,2023-08-28 16:56:00,Debit,Miami,D000519,214.67.148.245,M052,Online,20,Student,212,1,416.37,04/11/2024 08:08,0,5.1585954233728994,16,0,0,8,203.91,-30.99000000000001,Seattle,1
TX002157,AC00355,275.59,2023-10-10 16:49:00,Credit,Philadelphia,D000243,132.127.5.187,M063,Branch,53,Retired,238,1,6313.22,04/11/2024 08:10,0,5.622536265287162,16,1,0,3,305.33666666666664,-29.74666666666667,Jacksonville,1
TX002158,AC00155,207.2,2024-01-01 16:12:00,Debit,Columbus,D000604,214.247.164.80,M028,Online,60,Engineer,133,1,8092.94,04/11/2024 08:06,0,5.338499156180869,16,0,0,6,292.8666666666667,-85.66666666666669,Atlanta,1
TX002159,AC00105,136.82,2023-08-25 18:24:00,Debit,Chicago,D000541,49.31.186.82,M091,Branch,31,Engineer,14,1,6229.13,04/11/2024 08:08,0,4.925948485929061,18,4,0,3,127.27333333333333,9.546666666666667,Atlanta,1
TX002161,AC00297,179.38,2023-08-10 18:31:00,Debit,Chicago,D000499,112.56.160.202,M074,Online,30,Engineer,28,1,8741.51,04/11/2024 08:08,0,5.195065736737562,18,3,0,10,273.373,-93.993,Chicago,0
TX002163,AC00205,26.3,2023-12-12 16:57:00,Debit,Virginia Beach,D000210,42.219.228.159,M029,ATM,32,Doctor,33,1,7473.73,04/11/2024 08:09,0,3.306886702190914,16,1,0,3,121.06666666666666,-94.76666666666667,Las Vegas,1
TX002164,AC00148,319.5,2023-06-09 16:03:00,Credit,Virginia Beach,D000513,54.252.249.33,M081,Branch,29,Engineer,69,1,2366.3,04/11/2024 08:10,0,5.7698822763607245,16,4,0,4,363.025,-43.52499999999998,Detroit,1
TX002165,AC00064,182.42,2023-03-22 16:59:00,Debit,Kansas City,D000515,3.77.114.6,M080,Branch,51,Retired,137,1,3051.29,04/11/2024 08:10,0,5.211778605130798,16,2,0,4,352.7625,-170.3425,Kansas City,0
TX002166,AC00344,716.62,2023-04-10 16:04:00,Debit,Atlanta,D000310,57.141.198.111,M084,ATM,44,Doctor,241,1,6987.4,04/11/2024 08:10,0,6.575940181036251,16,0,0,3,312.5833333333333,404.0366666666667,Atlanta,0
TX002167,AC00448,222.96,2023-03-23 17:26:00,Credit,Fresno,D000328,203.245.215.62,M073,ATM,65,Doctor,150,1,7370.41,04/11/2024 08:12,0,5.411467464480692,17,3,0,7,168.26571428571427,54.69428571428574,Fort Worth,1
TX002168,AC00446,79.77,2023-01-23 16:50:00,Debit,San Francisco,D000390,51.250.46.149,M066,ATM,68,Retired,167,1,5010.31,04/11/2024 08:08,0,4.391605609454205,16,0,0,5,207.288,-127.51800000000001,Atlanta,1
TX002169,AC00460,431.08,2023-07-17 18:24:00,Debit,Albuquerque,D000339,145.179.219.57,M013,Branch,59,Retired,25,1,6760.22,04/11/2024 08:06,0,6.068610756284635,18,0,0,10,347.849,83.231,Albuquerque,0
TX002170,AC00020,592.24,2023-10-16 16:49:00,Debit,Tucson,D000201,159.37.30.154,M034,ATM,52,Doctor,140,1,9817.05,04/11/2024 08:07,0,6.385599038873762,16,0,0,9,420.89000000000004,171.34999999999997,Detroit,1
TX002171,AC00202,200.19,2023-07-18 18:11:00,Credit,San Antonio,D000398,177.172.184.163,M030,Branch,52,Retired,108,1,4389.96,04/11/2024 08:12,0,5.304249735201145,18,1,0,12,310.1766666666667,-109.98666666666668,Nashville,1
TX002172,AC00458,297.5,2023-03-27 17:16:00,Credit,Kansas City,D000320,211.42.9.0,M071,Branch,73,Retired,80,1,6768.14,04/11/2024 08:07,0,5.698769932832657,17,0,0,7,220.70857142857145,76.79142857142855,Kansas City,0
TX002173,AC00139,345.86,2023-11-20 16:41:00,Debit,Omaha,D000448,96.162.11.85,M069,ATM,51,Retired,145,1,1504.64,04/11/2024 08:09,0,5.84892124032244,16,0,0,7,201.65857142857143,144.20142857142858,Nashville,1
TX002174,AC00210,343.88,2023-12-11 16:37:00,Debit,Nashville,D000608,211.97.88.141,M068,Online,63,Retired,97,1,6486.18,04/11/2024 08:12,0,5.843196530438879,16,0,0,4,260.7875,83.09249999999997,Dallas,1
TX002175,AC00399,16.52,2023-01-04 17:00:00,Credit,Boston,D000269,165.35.58.173,M093,Online,25,Student,135,1,835.53,04/11/2024 08:07,0,2.8633430855082453,17,2,0,5,241.14600000000002,-224.626,Austin,1
TX002176,AC00267,162.1,2023-12-06 17:34:00,Debit,Milwaukee,D000418,83.80.89.29,M078,Branch,41,Engineer,151,1,8576.65,04/11/2024 08:08,0,5.094363509626968,17,2,0,10,200.31099999999998,-38.210999999999984,Austin,1
TX002177,AC00414,36.12,2023-11-29 17:55:00,Debit,Houston,D000630,62.152.134.92,M085,Online,22,Student,234,1,1593.03,04/11/2024 08:08,0,3.6141559079179997,17,2,0,3,314.07666666666665,-277.95666666666665,Houston,0
TX002178,AC00272,354.91,2023-12-18 16:33:00,Debit,Boston,D000174,172.111.76.65,M086,ATM,74,Retired,191,1,3872.55,04/11/2024 08:09,0,5.874677889901687,16,0,0,6,322.12833333333333,32.781666666666695,San Antonio,1
TX002179,AC00220,38.41,2023-04-11 16:06:00,Debit,Denver,D000449,158.135.64.240,M068,ATM,40,Doctor,117,1,9129.68,04/11/2024 08:07,0,3.6740195912069122,16,1,0,5,238.208,-199.798,Denver,0
TX002180,AC00276,53.52,2023-03-31 16:18:00,Debit,San Diego,D000584,163.69.89.200,M066,Branch,49,Engineer,55,1,2227.49,04/11/2024 08:08,0,3.998567606828332,16,4,0,5,294.22799999999995,-240.70799999999994,Austin,1
TX002181,AC00084,498.59,2023-10-23 18:41:00,Debit,Philadelphia,D000553,143.212.47.226,M060,Online,57,Retired,138,1,2619.46,04/11/2024 08:11,0,6.213787762038289,18,0,0,2,251.015,247.575,Fort Worth,1
TX002182,AC00189,13.3,2023-06-06 16:36:00,Debit,San Antonio,D000167,144.228.168.6,M009,ATM,23,Student,63,1,213.0,04/11/2024 08:09,0,2.6602595372658615,16,1,0,4,340.88,-327.58,Boston,1
TX002183,AC00209,189.65,2023-09-25 16:32:00,Debit,Charlotte,D000346,145.76.10.8,M100,ATM,21,Student,60,1,8457.09,04/11/2024 08:11,0,5.250439286303573,16,0,0,5,275.566,-85.91599999999997,Charlotte,0
TX002184,AC00324,255.32,2023-09-13 16:14:00,Debit,Baltimore,D000652,47.167.178.158,M018,ATM,80,Retired,27,1,6290.62,04/11/2024 08:07,0,5.546426663879994,16,2,0,5,206.738,48.581999999999994,Atlanta,1
TX002185,AC00159,230.51,2023-02-17 18:01:00,Credit,Memphis,D000599,42.219.228.159,M062,Branch,51,Engineer,56,1,9522.37,04/11/2024 08:10,0,5.444623069137621,18,4,0,5,204.82799999999997,25.682000000000016,Kansas City,1
TX002186,AC00497,237.74,2023-06-12 18:51:00,Debit,Tucson,D000171,93.115.61.201,M022,ATM,61,Doctor,152,1,11795.12,04/11/2024 08:10,0,5.475375093666893,18,0,0,6,197.86833333333334,39.87166666666667,Baltimore,1
